,Unnamed: 0,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas
10,0.012804097311139564,0.02287390029325513,0.11007025761124122,0.1639634480201674,0.1639747348917531,0.07538666125133472,0.06671771800516894,0.023579968045837695,0.11480184388729207,0.20408163265306123,0.48148148148148145,0.1806282722513089,0.0,1.0,0.0,0.055868167202572344,0.524419959741498,0.9606735908036704,0.12385635864592862,0.2089082792207792,0.31168558217738546,0.0,0.7700862227865729,0.6802856009520032,0.5096156103975391,0.480153326272255,0.5675556673795447,1.0
11,0.014084507042253521,0.025219941348973606,0.11416861826697892,0.05966372738970879,0.059667776660788055,0.03967822446987612,0.01952713697712262,0.007051953060437441,0.0540071730500923,0.22959183673469388,0.4074074074074074,0.06544502617801047,0.0,1.0,0.0,0.06360530546623794,0.4205954020553025,0.4026419280024201,0.13048947849954254,0.7586241883116883,0.4704707860445565,0.0,0.7130071476846827,0.6833147019580975,0.42412003663089676,0.2010389872396227,0.5072336142911058,1.0
12,0.015364916773367477,0.0375366568914956,0.11592505854800937,0.6709880746229662,0.6709914463802268,0.02857461039088652,0.017516990523595292,0.005894992011459424,0.0413488239835102,0.37755102040816324,0.4398148148148148,0.07068062827225131,0.0,1.0,0.0,0.09455385852090033,0.48596249602712155,0.41242311182817387,0.11516468435498627,0.7476663961038961,0.5134510298444726,0.0,0.6838224752698302,0.6642385777649562,0.4140700213680231,0.20593130579512786,0.5393131211473142,1.0
13,0.016645326504481434,0.02287390029325513,0.1094847775175644,0.13663266083596728,0.1366440412826486,0.0753539072275029,0.055039724322772085,0.019172497383064296,0.1138750172113862,0.1377551020408163,0.4861111111111111,0.1806282722513089,0.0,1.0,0.0,0.055868167202572344,0.5247377900201293,0.9736815569224564,0.12305580969807868,0.2544642857142857,0.39775115594787724,0.0,0.7700452618428328,0.6792759006166385,0.5102965693756311,0.48665960558833915,0.5632154988048812,1.0
14,0.01792573623559539,0.02404692082111437,0.12002341920374707,0.22047249542304598,0.2204765894560014,0.0408246153039901,0.020771513353115726,0.0068315795272987714,0.05598134924154295,0.2193877551020408,0.4027777777777778,0.06544502617801047,0.0,1.0,0.0,0.06069131832797428,0.4582053183599958,0.3794494302712514,0.14055352241537053,0.7683644480519481,0.4955863808322825,0.0,0.7155467261965716,0.6948541343622661,0.42569328668372974,0.18943864427296114,0.511007673921248,1.0
15,0.019206145966709345,0.021700879765395895,0.10304449648711944,0.017610754330625717,0.017613430767431902,0.029380359377149484,0.020771513353115726,0.005784805244890089,0.040579876188448376,0.20408163265306123,0.4166666666666667,0.07068062827225131,0.0,1.0,0.0,0.05466237942122186,0.371649539146096,0.32772007663607944,0.1193961573650503,0.6524959415584416,0.424968474148802,0.0,0.686300612366109,0.6697919296094623,0.3947683565407284,0.16356483582992892,0.5147188325575545,1.0
16,0.020486555697823303,0.02287390029325513,0.11124121779859485,0.2097188912636458,0.2097317229770167,0.057037857100744827,0.05513544558246387,0.017684976034378273,0.08599050104027516,0.23979591836734693,0.48148148148148145,0.1806282722513089,0.0,1.0,0.0,0.055868167202572344,0.703146519758449,0.9392961581123324,0.12557182067703568,0.2592329545454545,0.4908575031525851,1.0,0.7452843713519159,0.6823050016227327,0.5213093197454622,0.5301861098502042,0.5618316769404957,1.0
17,0.02176696542893726,0.02287390029325513,0.11065573770491803,0.19528590817067912,0.19528923038178217,0.037339587168283624,0.02029290705465684,0.006445925844306099,0.05188374523904588,0.23979591836734693,0.4166666666666667,0.1806282722513089,0.0,1.0,0.0,0.055868167202572344,0.36349189532789494,0.35595442170011093,0.12477127172918571,0.7202719155844156,0.4478772593526692,0.0,0.7076003031109837,0.681295301287368,0.4105008570690586,0.1776869924849952,0.5178009812555039,1.0
18,0.023047375160051217,0.02404692082111437,0.12470725995316159,0.1808830215394669,0.1808875582643133,0.04542983105474507,0.024026036182636164,0.007382513360145447,0.06232902925021162,0.1989795918367347,0.4166666666666667,0.06544502617801047,0.0,1.0,0.0,0.06069131832797428,0.46625701875198644,0.3904406574568922,0.14730100640439156,0.695211038961039,0.4940100882723833,0.0,0.7250496651442849,0.7021023403411346,0.43325427947495715,0.19493619811368335,0.5112592778965908,1.0
19,0.024327784891165175,0.27917888563049853,0.28395784543325525,0.0005447632545725649,0.0005448495972956087,0.0014739310724322483,0.0011486551163013305,0.0009365875158393477,0.0018087915933205673,0.1836734693877551,0.4166666666666667,0.10471204188481675,0.0,1.0,0.0,0.6967443729903537,0.10509587880072041,0.775940304527579,0.009949679780420861,1.0,1.0,1.0,0.4208736969299772,0.3047491976488406,0.2947613121375068,0.6118928733545166,0.45861114605610775,0.33825198637911463
20,0.02560819462227913,0.06392961876832845,0.10304449648711944,0.1609442021112322,0.16094736026423995,0.012060031574878973,0.016176892887910403,0.004627844195912071,0.01983510888121331,0.5867346938775511,0.4537037037037037,0.060209424083769635,0.0,1.0,0.0,0.16157556270096463,0.5572624218667233,0.747907633356862,0.059011893870082335,0.4126420454545454,0.6167507356031946,0.0,0.607143588588281,0.5612130828314883,0.4067908047056613,0.37373278862157666,0.6130330859227576,1.0
21,0.026888604353393086,0.02404692082111437,0.117096018735363,0.1839234560493499,0.18393681335978132,0.07559628700385843,0.07226955106729205,0.024241088645253706,0.1154136029824097,0.21428571428571427,0.47685185185185186,0.1806282722513089,0.0,1.0,0.0,0.058782154340836015,0.6259137620510647,0.9531108198043763,0.13209057639524244,0.20515422077922077,0.358974358974359,1.0,0.7703319884490137,0.6901301792218095,0.5249254467325709,0.5232763403439754,0.5690023902377659,1.0
22,0.028169014084507043,0.13196480938416422,0.1996487119437939,0.010669455144207456,0.01067221986601197,0.021132896176295258,0.015698286589451518,0.004848217729050741,0.022430102792092323,0.19387755102040816,0.3055555555555556,0.8821989528795812,0.0,1.0,0.0,0.27079983922829587,0.482678249814599,0.4000201673893315,0.08119853613906677,0.7249391233766234,0.5277427490542245,0.0,0.6569930571200361,0.6425300205546141,0.3968816775072205,0.1997276441216523,0.3954585482450623,1.0
23,0.029449423815621,0.02287390029325513,0.11124121779859485,0.05137872496685714,0.05138260341937229,0.03788985476865833,0.01914425193835551,0.005784805244890089,0.051816797691758995,0.20918367346938777,0.4027777777777778,0.06544502617801047,0.0,1.0,0.0,0.05767684887459807,0.42568068651340185,0.39235655944338005,0.1296889295516926,0.7689732142857143,0.5637873055905842,0.0,0.7089110533106683,0.6823050016227327,0.4208796111489421,0.19589448731527714,0.5096238520568626,1.0
24,0.030729833546734954,0.02404692082111437,0.2640515222482436,0.057709705961892864,0.0577248257000193,0.1092936267220428,0.08040585814109313,0.030907388022698472,0.1736932546205023,0.09693877551020408,0.5231481481481481,0.1806282722513089,0.0,1.0,0.0,0.058782154340836015,0.8375887276194512,0.4582030856105677,0.3368023787740165,0.4854910714285714,0.30811265237494745,0.0,0.803121223912999,0.8355630882405972,0.5361495291990513,0.22882937408584256,0.5923386589508115,1.0
25,0.03201024327784891,0.02287390029325513,0.10655737704918032,0.12741873285074637,0.12743037514019068,0.08717155902602634,0.047669187326505214,0.01702385543496226,0.13371409463277373,0.15816326530612246,0.49074074074074076,0.1806282722513089,0.0,1.0,0.0,0.055868167202572344,0.4326729526432885,0.9734798830291419,0.1190530649588289,0.2857142857142857,0.46437578814627994,1.0,0.7829889200647183,0.6740831560347627,0.5123159649658346,0.5130882130428205,0.571707132972701,1.0
26,0.03329065300896287,0.02287390029325513,0.09953161592505855,0.22476478707056002,0.22477086912332142,0.04178758360464583,0.026610510194314155,0.00909040824197014,0.058536140115004846,0.20918367346938777,0.4537037037037037,0.17539267015706805,0.0,1.0,0.0,0.05596864951768489,0.49454391355016425,0.6441464152465464,0.10933211344922232,0.4781858766233766,0.5062000840689366,0.0,0.7176152538554488,0.6608128087699687,0.456594735482659,0.3218338629142079,0.522015347842496,1.0
27,0.034571062740076826,0.02404692082111437,0.11358313817330211,0.20879766278488615,0.20880106797439796,0.03662554944874978,0.02268593854695128,0.007272326593576112,0.0511941682474685,0.21428571428571427,0.4166666666666667,0.1806282722513089,0.0,1.0,0.0,0.058782154340836015,0.4015255853374298,0.35545023696682465,0.12717291857273558,0.656148538961039,0.3995376208490962,0.0,0.7058799434738976,0.6843244022934623,0.412308920562613,0.17743481111615475,0.5208831299534533,1.0
28,0.03585147247119078,0.15190615835777127,0.1563231850117096,0.01020702473903211,0.01020684912267107,0.0009695191054221011,0.001052933856609553,0.0007713073659853452,0.0024541970073066,0.8775510204081632,0.8101851851851852,0.14136125654450263,0.0,1.0,0.0,0.3753014469453376,0.24451742769361162,0.8655843501058789,0.009034766697163769,1.0,1.0,1.0,0.38402932803571793,0.29313764379214596,0.27616408763237604,0.567055025974681,0.9394263429362185,0.23779795686719638
29,0.03713188220230474,0.021700879765395895,0.12412177985948478,0.15725262892161004,0.15725699880928742,0.043254963872311716,0.029482147985067483,0.008264007492700128,0.05905196406504127,0.19387755102040816,0.41203703703703703,0.060209424083769635,0.0,1.0,0.0,0.05486334405144695,0.48776353427269836,0.3725925178985581,0.15004574565416284,0.5744724025974026,0.42234131988230345,0.0,0.7206873246359596,0.7047347733583356,0.43029563012186817,0.18600897765673075,0.5087432381431627,1.0
30,0.03841229193341869,0.02404692082111437,0.12353629976580796,0.14374943623186764,0.14375380962297793,0.04205616660006682,0.026419067674930602,0.0075477935099994495,0.057863213737636705,0.2193877551020408,0.41203703703703703,0.06544502617801047,0.0,1.0,0.0,0.06069131832797428,0.48765759084648796,0.3834829081375416,0.14569990850869163,0.6240868506493507,0.46689785624211855,0.0,0.7181887070678109,0.7002993040279832,0.43029563012186817,0.19145609522368484,0.512706000754812,1.0
31,0.03969270166453265,0.6357771260997067,0.639344262295082,0.015443636116134635,0.015443286172997185,0.0006943853052347481,0.0013400976356848855,0.0008814941325546802,0.0018626257035100186,0.9948979591836735,0.8101851851851852,0.14136125654450263,0.0,1.0,0.0,0.4202170418006431,0.38234982519334676,1.0,0.009034766697163769,0.809760551948052,0.7527322404371585,0.5,0.35480369467712536,0.29313764379214596,0.2615586916195083,0.4998234730418117,0.9930808906780728,0.1956867196367764
32,0.040973111395646605,0.02287390029325513,0.12295081967213115,0.25914048137560897,0.25914482482825996,0.04302568570548892,0.02603618263616349,0.007713073659853451,0.05909717091398241,0.20408163265306123,0.37962962962962965,0.060209424083769635,0.0,1.0,0.0,0.057777331189710616,0.4778048522089205,0.38126449531108203,0.14672918572735588,0.6370738636363636,0.45596889449348466,0.0,0.720216273782948,0.7012008221845588,0.43029563012186817,0.1903464972007868,0.5118882878349479,1.0
33,0.04225352112676056,0.02404692082111437,0.12822014051522249,0.11789891065510744,0.1179115932232472,0.07555043137049386,0.07236527232698382,0.02302903421299102,0.11449695647477683,0.11734693877551021,0.48148148148148145,0.17539267015706805,0.0,1.0,0.0,0.058882636655948555,0.6521877317512449,0.895331249369769,0.14775846294602013,0.23031655844155843,0.3604455653635982,0.0,0.7702705470334037,0.7072950849230104,0.5200648085096391,0.4474706208705301,0.5647880236507737,1.0
34,0.04353393085787452,0.02287390029325513,0.12236533957845433,0.09026058606286476,0.09027292986557608,0.08536353691050945,0.06978079831530583,0.023084127596275688,0.13008555482434725,0.14795918367346939,0.48148148148148145,0.17015706806282724,0.0,1.0,0.0,0.05606913183279743,0.5662676130946075,0.9135827367147323,0.14146843549862761,0.22828733766233766,0.3495166036149643,0.0,0.7811251971245418,0.7002993040279832,0.5175523046939207,0.4565995864225551,0.5679330733425588,1.0
35,0.04481434058898848,0.029912023460410556,0.09953161592505855,0.020988822710305728,0.02099158475472774,0.023772870497140573,0.016942662965444624,0.0052338714120434135,0.03260276534781149,0.22959183673469388,0.4074074074074074,0.07591623036649214,0.0,1.0,0.0,0.0752612540192926,0.42631634707066424,0.3901381466169205,0.10235590118938699,0.6882102272727273,0.4854981084489281,0.0,0.6674585782456428,0.6463524575384948,0.3968816775072205,0.19478488929237908,0.5110705749150837,1.0
36,0.046094750320102434,0.025219941348973606,0.1129976580796253,0.05874362320406067,0.058747240293547665,0.04077875967062554,0.01943141571743084,0.006390832461021431,0.0556039928345419,0.19387755102040816,0.4027777777777778,0.06544502617801047,0.0,1.0,0.0,0.06360530546623794,0.33806547303739803,0.3755167893516184,0.12877401646843548,0.752536525974026,0.47908785203867166,0.0,0.7154443238372211,0.681295301287368,0.41580764082936106,0.1874211933222374,0.5081142282048057,1.0
37,0.04737516005121639,0.02287390029325513,0.12353629976580796,0.164004268508524,0.1640086366444737,0.045043333573529507,0.0234517086244855,0.006996859677152774,0.06117703105572486,0.19387755102040816,0.41203703703703703,0.06544502617801047,0.0,1.0,0.0,0.05767684887459807,0.45407352473779,0.37904608248462235,0.14730100640439156,0.7124594155844156,0.5074611181168558,0.0,0.7242918876850922,0.7021023403411346,0.43029563012186817,0.18923689917788875,0.5061013964020632,1.0
38,0.04865556978233035,0.02287390029325513,0.1211943793911007,0.2355100022736666,0.23551426537323408,0.03999921390342804,0.02842921412845793,0.008153820726130792,0.054786042195589676,0.20408163265306123,0.4074074074074074,0.060209424083769635,0.0,1.0,0.0,0.057777331189710616,0.5011124059752092,0.3821720278309973,0.14421317474839887,0.5724431818181819,0.42171080285834384,0.0,0.7137239642001352,0.6984962677148319,0.4287928241012516,0.19080042366469965,0.5104415649767267,1.0
39,0.0499359795134443,0.02287390029325513,0.12353629976580796,0.20543481560425436,0.2054387405706426,0.04085736932782192,0.02498324877955394,0.007382513360145447,0.055897664807434355,0.23469387755102042,0.4027777777777778,0.06544502617801047,0.0,1.0,0.0,0.05767684887459807,0.4666807924568281,0.35050922658061917,0.14730100640439156,0.6682224025974025,0.4395754518705338,0.0,0.7156081676121818,0.7021023403411346,0.4224998238899194,0.17496343370151812,0.5098125550383696,1.0
40,0.05121638924455826,0.0469208211143695,0.12002341920374707,0.6323182725046077,0.6323213083585809,0.026655224594341415,0.01675122044606107,0.005399151561897416,0.037928114898555486,0.2857142857142857,0.4166666666666667,0.07068062827225131,0.0,1.0,0.0,0.11826768488745981,0.4450683335099057,0.410507209841686,0.10761665141811527,0.7306209415584416,0.5222782681799075,0.0,0.6776373727650685,0.6537449064224155,0.4067908047056613,0.20497301659353406,0.5303182790288087,1.0
41,0.052496798975672214,0.02404692082111437,0.1252927400468384,0.10500058765936097,0.10501379247837725,0.10218600355053618,0.08260744711400402,0.028428185774888436,0.15831041645170407,0.11734693877551021,0.49074074074074076,0.17539267015706805,0.0,1.0,0.0,0.058882636655948555,0.5131899565631953,0.9547242109508923,0.1436413540713632,0.19419642857142858,0.29466162253047495,0.0,0.797140926126938,0.7029677977714471,0.5237278981848921,0.47717758611993744,0.5773682224179143,1.0
42,0.05377720870678617,0.02932551319648094,0.10304449648711944,0.013926013383758167,0.013929642101272146,0.025613646636489292,0.02144156217095817,0.005729711861605421,0.03517472447115751,0.14795918367346939,0.4537037037037037,0.07591623036649214,0.0,1.0,0.0,0.07375401929260451,0.5231486386269733,0.44580014117172534,0.10830283623055809,0.5734577922077922,0.5396174863387978,0.0,0.6740942511315461,0.6549709711153584,0.41580764082936106,0.222625712412367,0.5117624858472765,1.0
43,0.05505761843790013,0.02404692082111437,0.11007025761124122,0.16979714552357075,0.16981050649910437,0.07165925333927273,0.06537762036948407,0.02236791361357501,0.10753794873405294,0.20408163265306123,0.47685185185185186,0.1806282722513089,0.0,1.0,0.0,0.058782154340836015,0.6160610234134972,0.8827266310376122,0.12225526075022872,0.21053165584415584,0.39323245060949974,1.0,0.7655805189751572,0.6782301395550107,0.5249254467325709,0.558480859434105,0.5592527361932319,1.0
44,0.056338028169014086,0.02287390029325513,0.11065573770491803,0.042479858505117395,0.042483739266462935,0.03848597800239759,0.020005743275581505,0.0060051787780287585,0.05278305095156966,0.23979591836734693,0.41203703703703703,0.06544502617801047,0.0,1.0,0.0,0.05767684887459807,0.4114842674012078,0.3949783200564687,0.12877401646843548,0.7307224025974026,0.5414039512400168,0.0,0.7103037253978332,0.681295301287368,0.4208796111489421,0.1972058304332476,0.5110705749150837,1.0
45,0.05761843790012804,0.025219941348973606,0.12295081967213115,0.10776487848423841,0.10777816907011643,0.0915343950004258,0.0759069589355796,0.024241088645253706,0.14062944843158115,0.14795918367346939,0.47685185185185186,0.17539267015706805,0.0,1.0,0.0,0.061696141479099686,0.5560970441784088,0.9941514570938792,0.13883806038426347,0.20495129870129872,0.35666246321984024,0.0,0.7873307801011735,0.6975947495582562,0.5243384131307676,0.49689816916326224,0.5725877468864008,1.0
46,0.058898847631242,0.02404692082111437,0.12470725995316159,0.07705610940444378,0.07706698640401341,0.09791487884286584,0.06872786445869628,0.025783703377224396,0.14962932109320515,0.1377551020408163,0.4861111111111111,0.17539267015706805,0.0,1.0,0.0,0.058882636655948555,0.4337323869053925,0.8062922254714127,0.14284080512351327,0.23478084415584413,0.26954602774274905,0.0,0.7933315583591045,0.7021023403411346,0.5060934087867189,0.40293539113330307,0.5695055981884514,1.0
47,0.06017925736235595,0.025219941348973606,0.11124121779859485,0.14093169824215043,0.14094385593000464,0.08552075622490223,0.053603905427395425,0.019833617982480303,0.1300570848622278,0.16326530612244897,0.47685185185185186,0.18586387434554974,0.0,1.0,0.0,0.06159565916398714,0.48341985379807184,0.961681960270243,0.12214089661482157,0.25984172077922074,0.4091004623791509,1.0,0.7812890408995024,0.6782301395550107,0.5162843121140254,0.5189892570736874,0.5667379544596806,1.0
48,0.06145966709346991,0.02287390029325513,0.12060889929742388,0.11114320631617491,0.1111564960255384,0.07867516524405023,0.05791136211352541,0.01988871136576497,0.11918319851224606,0.15306122448979592,0.48148148148148145,0.17015706806282724,0.0,1.0,0.0,0.05606913183279743,0.626761309460748,0.9941514570938792,0.13895242451967063,0.27293019480519476,0.44556536359815047,0.0,0.7738751100825363,0.6975947495582562,0.5243384131307676,0.49689816916326224,0.5645993206692665,1.0
49,0.06274007682458387,0.02404692082111437,0.22716627634660422,0.16580434826414764,0.16581961292500863,0.06830524129889357,0.05513544558246387,0.02099057903145832,0.10322880428574732,0.1683673469387755,0.48148148148148145,0.1806282722513089,0.0,1.0,0.0,0.058782154340836015,0.8976586502807502,0.5473429464555813,0.2854528819762122,0.6032873376623377,0.4827658680117697,0.0,0.7613001003543122,0.8097436082362699,0.5372061896822974,0.27341504009683765,0.5632154988048812,1.0
50,0.06402048655569782,0.05747800586510264,0.1094847775175644,0.17352633929038597,0.17353208870082257,0.018296397712458976,0.02967359050445104,0.009365875158393476,0.030101118403639184,0.5867346938775511,0.47685185185185186,0.06544502617801047,0.0,1.0,0.0,0.14499598070739553,0.6843945333192075,0.8927094887566804,0.07742451967063128,0.29109172077922074,0.46532156368221944,0.0,0.6441927622012411,0.6029714038440734,0.4518515039800878,0.4461592777525597,0.6132217889042647,1.0
51,0.06530089628681178,0.02287390029325513,0.1211943793911007,0.111757070355063,0.11177044638922118,0.07777770499105816,0.0626974250981143,0.02126604594788166,0.1186404575071149,0.16326530612244897,0.49074074074074076,0.17015706806282724,0.0,1.0,0.0,0.05606913183279743,0.6366140480983156,0.9941514570938792,0.13986733760292772,0.2525365259740259,0.416141235813367,0.0,0.7728510864890328,0.6984962677148319,0.5249254467325709,0.49689816916326224,0.5684991822870802,1.0
52,0.06658130601792574,0.02287390029325513,0.11007025761124122,0.044321364137696155,0.044324812000943715,0.03832220788323846,0.01943141571743084,0.006390832461021431,0.052472383274018035,0.21428571428571427,0.41203703703703703,0.060209424083769635,0.0,1.0,0.0,0.057777331189710616,0.3531094395592754,0.3648280730059494,0.12820219579139983,0.747564935064935,0.4611181168558218,0.0,0.7099145964323018,0.6802856009520032,0.412308920562613,0.18212538457658747,0.5102528619952196,1.0
53,0.0678617157490397,0.02287390029325513,0.12939110070257612,0.07521261463789848,0.07522824873923532,0.12415085193215987,0.07150378098975782,0.026499917359925074,0.19290133415418848,0.12755102040816327,0.49074074074074076,0.17539267015706805,0.0,1.0,0.0,0.05596864951768489,0.5171098633329801,0.9439346576585661,0.15107502287282706,0.23873782467532467,0.38083228247162676,1.0,0.8144469248571488,0.7106847931917348,0.5392960293047174,0.527866041256872,0.5790665492514782,1.0
54,0.06914212548015365,0.5020527859237537,0.502927400468384,0.04430181873437287,0.044301115367664505,0.00036029426215010516,0.0007657700775342204,0.0005509338328466751,0.0008280445346127447,0.8214285714285714,0.6759259259259259,0.14136125654450263,0.0,1.0,0.0,0.7577371382636656,0.22068015679627082,0.8879701522637895,0.004917657822506862,0.7970779220779222,0.808953341740227,1.0,0.2979703852376759,0.21712163282968522,0.2240589851363092,0.5558581731981642,0.848345703862121,0.06617480136208856
55,0.07042253521126761,0.2920821114369501,0.29859484777517564,0.002078904447279777,0.0020789039079034673,0.0015001342914977105,0.0014358188953766632,0.0008814941325546802,0.0018452849084009163,0.1683673469387755,0.4166666666666667,0.10471204188481675,0.0,1.0,0.0,0.7288987138263666,0.2126284564042801,1.0,0.012465690759377859,1.0,1.0,0.5,0.4224302127921027,0.33518445061483537,0.2889379388076173,0.4998234730418117,0.459617561957479,0.40737797956867194
56,0.07170294494238157,0.02404692082111437,0.1053864168618267,0.16672704697236082,0.1667385925791139,0.06271740483318376,0.05379534794677898,0.01884193708335629,0.09471973651653967,0.18877551020408162,0.48148148148148145,0.1806282722513089,0.0,1.0,0.0,0.058782154340836015,0.5928594130734188,0.9532116567510336,0.11573650503202194,0.24441964285714288,0.4117276166456494,1.0,0.7537223257623855,0.6697919296094623,0.511658487331815,0.5232259040702073,0.5628380928418669,1.0
57,0.07298335467349552,0.025219941348973606,0.11007025761124122,0.1400103832793053,0.1400225412061967,0.0833000334091043,0.05685842825691586,0.019117403999779625,0.1259116858324151,0.15816326530612246,0.47685185185185186,0.1806282722513089,0.0,1.0,0.0,0.06159565916398714,0.4909418370590105,0.9489765049914289,0.1206541628545288,0.24076704545454544,0.42622950819672134,1.0,0.7789542671063141,0.6761746781580181,0.5162843121140254,0.5253442275684673,0.5633413007925525,1.0
58,0.07426376440460948,0.02287390029325513,0.1211943793911007,0.0739847135919513,0.07400207769313102,0.11368921672027409,0.07581123767588782,0.02721613134262575,0.1754941954060869,0.1377551020408163,0.4861111111111111,0.17539267015706805,0.0,1.0,0.0,0.05596864951768489,0.5718826146837589,0.7918725420994253,0.13963860933211344,0.2064732142857143,0.4119377889869693,1.0,0.8066233846027812,0.6984962677148319,0.5491112311268697,0.6039239420991578,0.5752924896213361,1.0
